author,publised_at,updated_at,like_count,text,Sentiment
@Jake-lj1hf,2024-05-06T08:37:25Z,2024-05-06T08:37:25Z,0,Hahaha that&#39;s not a road trip hahahaha,1
@omgJMIN,2024-05-06T08:37:12Z,2024-05-06T08:37:12Z,0,Ethan you smashed it man great Host !!!!,1
@Twistyy,2024-05-06T08:35:54Z,2024-05-06T08:35:54Z,0,I hope everyone is ok 🙏,1
@SarcasticSloth69,2024-05-06T08:35:35Z,2024-05-06T08:35:35Z,0,"Vikk trippin, that back looks super cozy. Give me some of my buddies, a couple of drinks, jackbox on a tiny laptop, with some good music and thats a chill kickback",1
@thunder-iy4xy,2024-05-06T08:35:07Z,2024-05-06T08:35:07Z,0,Lessgoo man,0
@harjasx,2024-05-06T08:34:37Z,2024-05-06T08:34:37Z,1,behz this vid was a banger,0
@porfformelyn9851,2024-05-06T08:34:15Z,2024-05-06T08:34:15Z,0,"Newquay is in Cornwall, get it right",1
@pixeldragzgamez6194,2024-05-06T08:33:36Z,2024-05-06T08:33:36Z,0,Boys at Wookey hole around the corner from me,0
@user-ku3hi9cb6w,2024-05-06T08:33:34Z,2024-05-06T08:34:05Z,1,W Ethan❤,0
@RobertBrownieJr,2024-05-06T08:33:31Z,2024-05-06T08:33:31Z,0,"Does anyone know what the music at <a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=2125"">35:25</a> is called or who it&#39;s composed by please?",0
@Tera881,2024-05-06T08:32:46Z,2024-05-06T08:32:46Z,1,"I think this was even better than some of the vs videos, just because it was so hazard :D",1
@DKC999,2024-05-06T08:32:15Z,2024-05-06T08:32:15Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=1335"">22:15</a> - nice of 2015 Ethan to join them in the caves",1
@xyperops3127,2024-05-06T08:32:10Z,2024-05-06T08:32:10Z,2,"I&#39;m just happy for Harry, my man got in the good team.",1
@Fard1n2,2024-05-06T08:31:58Z,2024-05-06T08:31:58Z,5,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=1138"">18:58</a><br>A wise man said<br>&quot;Its called mags&quot;",1
@mohidtahir,2024-05-06T08:31:44Z,2024-05-06T08:31:44Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=4168"">1:09:28</a>",0
@BigBullet-sk8vg,2024-05-06T08:31:28Z,2024-05-06T08:31:28Z,0,I live in Indian Queens,1
@demonicdude5958,2024-05-06T08:30:48Z,2024-05-06T08:30:48Z,0,poor vick i swear vick gets always the bad team,-1
@freddiewing6722,2024-05-06T08:29:47Z,2024-05-06T08:29:47Z,0,Behzs commentary on this video is unmatched,0
@leonenarwani7258,2024-05-06T08:28:10Z,2024-05-06T08:28:10Z,1,Ofcourse tobi is in the good team again,1
@mumix9319,2024-05-06T08:28:09Z,2024-05-06T08:28:09Z,0,"it is funny that, they need to s*ck ksi d*ck this much, so he must be on good team so sad",1
@deadguykazu,2024-05-06T08:27:12Z,2024-05-06T08:27:12Z,0,"It&#39;s for Kon, not you lot 😂😂😂😂",0
@bibhushanrajthala,2024-05-06T08:26:58Z,2024-05-06T08:26:58Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=2908"">48:28</a> the shock",0
@Fear_SWS,2024-05-06T08:26:43Z,2024-05-06T08:26:43Z,0,thank you ethan,0
@mangopancakes5142,2024-05-06T08:25:55Z,2024-05-06T08:25:55Z,0,Bruh why is vik always on the bad team 😠😭,-1
@m1neor1o57,2024-05-06T08:24:56Z,2024-05-06T08:24:56Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=159"">2:39</a> unskippable add :(",-1
@VIRAJ703,2024-05-06T08:24:42Z,2024-05-06T08:24:42Z,0,Josh’s gray hair 😂,0
@darylcurnow9692,2024-05-06T08:23:55Z,2024-05-06T08:23:55Z,0,"I know Bez is laughing, but that&#39;s bad form from Tobi, JJ and Harry. Act like adults...",-1
@FreeAlbertPike,2024-05-06T08:23:33Z,2024-05-06T08:23:33Z,0,This is a banger,0
@doombug388,2024-05-06T08:22:45Z,2024-05-06T08:22:45Z,0,"nah you smashed this one ethan, enjoyed watching the cheap team on this one, proper road trip with the lads",1
@TigerArmy15,2024-05-06T08:22:41Z,2024-05-06T08:22:41Z,0,Absolute BANGA!,1
@PublicD4N,2024-05-06T08:22:36Z,2024-05-06T08:22:36Z,0,BRO I LIVE DOWN THE ROAD FROM WOOKEY HOLE I WANT TO MEET EM LOL,1
@jonasvandooren2045,2024-05-06T08:21:52Z,2024-05-06T08:21:52Z,1,Harry rocking those clothes though,0
@ChrispyCheese,2024-05-06T08:21:51Z,2024-05-06T08:21:51Z,0,That ain’t a coincidence that they posted this type of video at the same time as beta squad,0
@kellybradshaw3481,2024-05-06T08:21:08Z,2024-05-06T08:21:08Z,0,Loved the video ❤ hope you had a speedy recovery Ethan 👍,1
@Sulueti,2024-05-06T08:19:52Z,2024-05-06T08:19:52Z,0,😂 Bez was long overdue for paying Zerka back 👏,-1
@iKanj,2024-05-06T08:19:49Z,2024-05-06T08:19:49Z,0,Ethan is a gem &lt;3 this was an amazing experience to watch.,1
@carpetcreamer497,2024-05-06T08:18:54Z,2024-05-06T08:18:54Z,0,"Toff is great with the sidemen, have her on again!!",1
@Footie_clips88,2024-05-06T08:18:02Z,2024-05-06T08:18:02Z,1,What time did u get at mendips because I was there 1-5 because dad was racing,0
@trumerik,2024-05-06T08:17:51Z,2024-05-06T08:17:51Z,0,Best sidemen sunday,1
@potatoman2377,2024-05-06T08:17:16Z,2024-05-06T08:17:16Z,0,"Petition: To always keep ksi on poor team, it makes the content much better",1
@anasicon3134,2024-05-06T08:16:50Z,2024-05-06T08:16:50Z,0,Dignity was great,1
@klarabarunovic9841,2024-05-06T08:16:48Z,2024-05-06T08:16:48Z,0,The teams should&#39;ve been switched,0
@jordd7098,2024-05-06T08:15:53Z,2024-05-06T08:15:53Z,0,&quot;Dan&quot; Collins.... facepalm.,0
@lorenzodow2361,2024-05-06T08:14:29Z,2024-05-06T08:14:29Z,0,Vik ruined this video,0
@wishee2365,2024-05-06T08:13:29Z,2024-05-06T08:13:29Z,0,It&#39;s weird to see JJ not bragging to the other while being on a good team and not whining while being in the bad team. but hey who am I to complain.,-1
@AgniPyro,2024-05-06T08:13:23Z,2024-05-06T08:13:23Z,0,I genuinely think @behzinga is an awesome host. Illness aside I would really like to see him host another sidemen sunday where some planning is involved😀,1
@mohitrajpal3836,2024-05-06T08:11:40Z,2024-05-06T08:11:40Z,0,"This is the funniest vid of the year so far, good job Ethan and I hope you never have to go through that again",1
@kalnx_Editz,2024-05-06T08:11:32Z,2024-05-06T08:11:32Z,2,Swear no matter what outfit it is Tobi just makes any outfit look so good,1
@GEEXD031,2024-05-06T08:11:31Z,2024-05-06T08:11:31Z,0,Ksi and Tobi always on the good team because they know there wont be entertaining content if theyre on the bad side or something? lol,1
@user-tahchapa,2024-05-06T08:10:16Z,2024-05-06T08:10:16Z,0,Harry once said...if ur with vikk then ur on the bad team😂,-1
@TombolaTrillionaire,2024-05-06T08:09:26Z,2024-05-06T08:09:26Z,0,Aww Behz ❤,1
@danzhukovskiy7862,2024-05-06T08:09:24Z,2024-05-06T08:09:24Z,0,Ethan and Harry are siblings and that&#39;s a fact,0
@ExtremelockGamer,2024-05-06T08:08:56Z,2024-05-06T08:08:56Z,14,"Shoutout to the camera crew for the clean setups of JJ, Tobi and Harry in the bad truck",-1
@SeanMcInally303,2024-05-06T08:08:30Z,2024-05-06T08:08:30Z,0,Harry was whistling the still game tune...,-1
@Harshkafan,2024-05-06T08:08:07Z,2024-05-06T08:08:07Z,2,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=2271"">37:51</a> ❤ ethan😢",0
@mayankadesilva2576,2024-05-06T08:08:07Z,2024-05-06T08:08:07Z,1,Ethan is such a good host,1
@aazhmeer.k6288,2024-05-06T08:07:44Z,2024-05-06T08:07:44Z,0,vikk should get a yellow card for sleeping at the end of the video,0
@syde7691,2024-05-06T08:06:58Z,2024-05-06T08:06:58Z,0,Love toffs accent,1
@natalie-rosejoseph4278,2024-05-06T08:06:16Z,2024-05-06T08:06:16Z,0,Brilliant video 🔥🔥🔥,1
@JaggyBains,2024-05-06T08:05:52Z,2024-05-06T08:05:52Z,0,Could’ve at least put some respect on the stig and got his name right on the graphic ffs,-1
@Fra2or,2024-05-06T08:05:46Z,2024-05-06T08:05:46Z,2,Iv actually dribbled everywhere when jj said I just w@nked off the galaxy 🤣🤣🤣🤣🤣🤣🤣,0
@LachlanYoung,2024-05-06T08:05:45Z,2024-05-06T08:05:45Z,0,LOVED it!,1
@Deuceindafaygo,2024-05-06T08:05:34Z,2024-05-06T08:05:34Z,0,First vik now Ethan you boys gotta take care of yourselves,1
@94JReedy,2024-05-06T08:05:11Z,2024-05-06T08:05:11Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=2342"">39:02</a> why does it say dan collins 😂",0
@Harshkafan,2024-05-06T08:04:49Z,2024-05-06T08:04:49Z,0,Eathan ❤❤❤❤❤❤❤,0
@syde7691,2024-05-06T08:04:19Z,2024-05-06T08:04:19Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=1429"">23:49</a> best part hahaha",1
@andybrown5741,2024-05-06T08:03:57Z,2024-05-06T08:03:57Z,0,"Who’s Dan Collins 👀🤣 <a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=2343"">39:03</a>",0
@_jenaissante_,2024-05-06T08:03:02Z,2024-05-06T08:17:05Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=5076"">1:24:36</a>.    <a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=5374"">1:29:34</a>.    <a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=5677"">1:34:37</a>.    <a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=5792"">1:36:32</a>",0
@Sohailkhan-zq6vx,2024-05-06T08:02:52Z,2024-05-06T08:02:52Z,0,Among us real life part two 😢😮,1
@danipoz4420,2024-05-06T08:02:48Z,2024-05-06T08:02:48Z,1,Simon eating fish?!?,0
@maherhamadouch2005,2024-05-06T08:02:37Z,2024-05-06T08:02:37Z,0,They got possibly the worst guest possible for this,-1
@NoMouthNoScream,2024-05-06T08:02:17Z,2024-05-06T08:02:17Z,0,Big respect to Ethan for helping out the bad team. Zerkaa could never,-1
@reddyreddog9025,2024-05-06T08:01:34Z,2024-05-06T08:01:34Z,0,Nah how dare you have a asthma attack and ruin the video,0
@kelsangl1664,2024-05-06T08:01:01Z,2024-05-06T08:01:01Z,0,"why does harry raving in the golden mh look like its edited in? 😭 <a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=4295"">1:11:35</a>",1
@jamessmith9106,2024-05-06T08:00:29Z,2024-05-06T08:00:29Z,0,What’s the point of vik being there didn’t do anything the whole video,1
@macewindu1207,2024-05-06T07:59:46Z,2024-05-06T07:59:46Z,1,best host.,1
@vishnusatish925,2024-05-06T07:59:38Z,2024-05-06T07:59:38Z,0,Why does Vik always get a bad team😢,-1
@joshuadeleon6233,2024-05-06T07:58:31Z,2024-05-06T07:58:31Z,1,Big up ethan payne❤,0
@n4ht4n80,2024-05-06T07:58:17Z,2024-05-06T07:58:17Z,0,Harry and vikk not on the same team is disgraceful,0
@mrbigm2933,2024-05-06T07:57:28Z,2024-05-06T07:57:28Z,0,Why does KSI always ruin the video?,0
@jamessara4663,2024-05-06T07:57:25Z,2024-05-06T07:57:25Z,0,BANGERRRRRRR VID,0
@charliecaine9270,2024-05-06T07:57:08Z,2024-05-06T07:57:08Z,0,Knob lizard took me out,0
@YamarooBrain,2024-05-06T07:56:32Z,2024-05-06T07:56:32Z,0,Why ksi always get the good team,1
@juli5747,2024-05-06T07:55:46Z,2024-05-06T07:55:46Z,1,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=323"">5:23</a> eye roll lmao maybe not intentionally 😂",1
@tree2414,2024-05-06T07:55:41Z,2024-05-06T07:55:41Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=1772"">29:32</a> Josh being a mum and Vik being the teenage son 😂",0
@mongoliantaxevader,2024-05-06T07:55:20Z,2024-05-06T07:55:20Z,0,ETHAN COOKED,0
@daniel.s027,2024-05-06T07:55:14Z,2024-05-06T07:55:14Z,0,watching this while camping &lt;&lt;&lt;&lt;,0
@kavitvora6654,2024-05-06T07:54:49Z,2024-05-06T07:54:49Z,10,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=5456"">1:30:56</a> Simon is sitting with his future self",0
@anthonee5134,2024-05-06T07:54:25Z,2024-05-06T07:54:25Z,249,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=1396"">23:16</a> Toby actually holding the umbrella for the guests instead of the other way around love to see it",1
@bibhushanrajthala,2024-05-06T07:54:23Z,2024-05-06T07:54:23Z,27,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=1889"">31:29</a> really resect Ethan for being with the team and cooking as wel",1
@MrHardcoreJustic,2024-05-06T07:54:18Z,2024-05-06T07:54:18Z,0,If this isn’t a calling for Ethan to start a charity campaign called Just Breathe Bro! I don’t know what else will be. <br><br>Heard it first on Growing Paynes and glad you got the help you needed quickly,1
@alhanouf8057,2024-05-06T07:52:22Z,2024-05-06T07:52:22Z,0,I love you the sidemen,1
@djdeibormipyrtuh5898,2024-05-06T07:52:02Z,2024-05-06T07:52:57Z,0,"Vikkstar wearing Don Diablo Merch ,😯😯😯@vikkstar123",0
@nabeelakhtar4485,2024-05-06T07:51:48Z,2024-05-06T07:51:48Z,1,Finally a roadtrip video from sidemen❤❤,0
@PREMUIM_CC,2024-05-06T07:51:34Z,2024-05-06T07:51:34Z,0,Ngl that budget caravan is algds,0
@sicc_playboys_1383,2024-05-06T07:51:11Z,2024-05-06T07:51:11Z,1,"I do rate ethan hanging with the bad team, though.",-1
@UNKNOWN-jj3gm,2024-05-06T07:50:22Z,2024-05-06T07:50:22Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=5644"">1:34:04</a>",0
@DawoodIbrahim-qx7hk,2024-05-06T07:50:20Z,2024-05-06T07:50:20Z,2,Great video Behz,1
@kupidkidd,2024-05-06T07:49:34Z,2024-05-06T07:49:34Z,0,We a cheap vs expensive camping in the wild,1
@21savage68,2024-05-06T07:49:05Z,2024-05-06T07:49:05Z,3,Tobi&#39;s the only one that actually cared about Ethan. Sad.,-1
@fredpimpstone527,2024-05-06T07:48:26Z,2024-05-06T07:48:26Z,1,Harry and josh yet again saving a behz video,0
@joeyworldtour211,2024-05-06T07:46:40Z,2024-05-06T07:46:40Z,1,Ethan absolutely cooked here,1
@leoxd7029,2024-05-06T07:46:40Z,2024-05-06T07:46:40Z,8,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=890"">14:50</a> &quot;Stylist for the fashionably challenged&quot;. 🤣",0
@FreeAlbertPike,2024-05-06T07:46:28Z,2024-05-06T07:46:28Z,0,He’s ready for the foxes 😂😂,1
@JAckh45n,2024-05-06T07:46:22Z,2024-05-06T07:46:22Z,2,"Dude, give Vik a red card for this.... Crying like a b!t ch because or cheap team and then slept when on rich... might as well have not been on this vid at all, added nothing.",1
@bibhushanrajthala,2024-05-06T07:45:45Z,2024-05-06T07:45:45Z,2,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=1546"">25:46</a> 😂😂",0
@xziovoh5x431,2024-05-06T07:45:08Z,2024-05-06T07:45:08Z,1,Ethan is the best host hands down,1
@bibhushanrajthala,2024-05-06T07:44:38Z,2024-05-06T07:44:38Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=1519"">25:19</a> i havr a question..is that easy??",1
@harveydyer322,2024-05-06T07:44:21Z,2024-05-06T07:44:21Z,0,I’m from Swindon aswell if only I ran into the sidemen that would’ve been amazing,1
@fifafanatic4379,2024-05-06T07:43:39Z,2024-05-06T07:43:39Z,0,How is ksi and tobi Always on the same team ahah,0
@Wallki,2024-05-06T07:42:49Z,2024-05-06T07:42:49Z,0,I LOVED THIS ALOT IT WAS GREAT,1
@brandoncampos7289,2024-05-06T07:42:27Z,2024-05-06T07:42:27Z,0,Did anyone notice that KSI was putting his face on the same pillow as Harry’s but,0
@sebconadis5026,2024-05-06T07:40:51Z,2024-05-06T07:40:51Z,1,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=663"">11:03</a> please some tell me harry is whistling the Wallace and Gromit theme song?",0
@m.ismael_001,2024-05-06T07:39:48Z,2024-05-06T07:39:48Z,0,😅,0
@sohamghosh7604,2024-05-06T07:39:02Z,2024-05-06T07:39:19Z,0,"more of ethan hosting, loved it",1
@tianatingling6351,2024-05-06T07:38:56Z,2024-05-06T07:38:56Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=1794"">29:54</a> gosh sounds like Mr bean",0
@charliecaine9270,2024-05-06T07:38:55Z,2024-05-06T07:38:55Z,0,The Friday song they sung was very nostalgic haha of how awful it was,-1
@shannramos2276,2024-05-06T07:38:36Z,2024-05-06T07:38:36Z,2,"Tobi, Jj, and Harry is the best trio",1
@YouTubeWatcher9000,2024-05-06T07:37:59Z,2024-05-06T07:37:59Z,1,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=2347"">39:07</a> the graphic says Dan Collins but it should be Ben collins like Ethan said",0
@lonerdawgmusic,2024-05-06T07:37:57Z,2024-05-06T07:37:57Z,0,Josh got me dying 🤣,0
@adelinajohnfulugunya2272,2024-05-06T07:37:21Z,2024-05-06T07:37:21Z,0,Josh being the driver is the best,1
@ethandevitt5003,2024-05-06T07:36:47Z,2024-05-06T07:36:47Z,0,Ethan really enjoyed this video man keep making more G you will top Josh soon,1
@B--PandyaDwij,2024-05-06T07:36:16Z,2024-05-06T07:36:16Z,0,They should do a reverse road trip where the sidemen shoot and the crew become the sidemen,0
@MyWeily,2024-05-06T07:36:05Z,2024-05-06T07:36:05Z,0,Waiting for the draw to slide back in = best part of video,1
@puncake5307,2024-05-06T07:36:02Z,2024-05-06T07:36:02Z,4,The way the boys was laughing whilst Ethan was dying was tasteless,-1
@alpha_rae7228,2024-05-06T07:35:43Z,2024-05-06T07:35:43Z,20,"This was fun to watch, but ethan having an asthma attack and not being able to breath really scared me. The boys laughing, like yeah they don&#39;t understand but it genuinely terrifying when you cant breathe. I am glad Ethan is okay now, and I can whole heartedly relate to him with me having asthma as well, but like damn, I almost started crying seeing him like that 😥",1
@quixotic9482,2024-05-06T07:35:00Z,2024-05-06T07:35:29Z,1,"“Well, what a host. He took us to milk a cow and then he died. Good shift mate” -Harold Lewis 2024",1
@jmr7421,2024-05-06T07:34:40Z,2024-05-06T07:34:40Z,1,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=1092"">18:12</a> Fatneek check by Harry",0
@boybrushedbloo,2024-05-06T07:34:01Z,2024-05-06T07:34:01Z,0,Ethan’s voiceovers were friggin golden,1
@yashmczikes5065,2024-05-06T07:32:49Z,2024-05-06T07:32:49Z,1,ethan smashed it with this,0
@Grados2810,2024-05-06T07:32:41Z,2024-05-06T07:32:41Z,1,Behz is champion man it&#39;s his video and he has a worse time the the bad team bro was going through it,-1
@aziz9814,2024-05-06T07:32:21Z,2024-05-06T07:32:21Z,0,Hurry tobi and jj IN A team IS THE BEST!,1
@Unknown-1612,2024-05-06T07:31:07Z,2024-05-06T07:31:07Z,0,Honestly jj driveing moment got me dying😂😂,1
@AbhinavSaxena-ug1zk,2024-05-06T07:29:27Z,2024-05-06T07:29:27Z,8,the most sickest swap in the history of sidemen,1
@bumholedestroyer,2024-05-06T07:29:12Z,2024-05-06T07:29:12Z,2,Should’ve gotten Danny Aaron’s as the resident expert,0
@picklenickza3924,2024-05-06T07:28:32Z,2024-05-06T07:28:32Z,0,"Great Video Behz, Hope you&#39;re doing good",1
@Dipsnp,2024-05-06T07:28:29Z,2024-05-06T07:28:29Z,0,Thanks ethan for this video ❤,1
@unco-xj9ox,2024-05-06T07:26:57Z,2024-05-06T07:26:57Z,2,JJ literally has a child’s brain 😂,0
@j2k455,2024-05-06T07:26:56Z,2024-05-06T07:26:56Z,1,If ksi was on the bad team all he would do the whole video is complain lol,1
@kitrodriguez992,2024-05-06T07:26:21Z,2024-05-06T07:26:21Z,0,Ethan almost died for content.,0
@Neha_Gamage,2024-05-06T07:24:55Z,2024-05-06T07:24:55Z,1,having two black males on the same team is cant be legal 😂,1
@hanzalaahnmed1901,2024-05-06T07:24:33Z,2024-05-06T07:24:33Z,1,I really feel bad for Ethan,-1
@reece1664,2024-05-06T07:24:12Z,2024-05-06T07:24:12Z,0,Dan Collins violation Ben Collins 😂,0
@Ehhmtee,2024-05-06T07:23:31Z,2024-05-06T07:23:31Z,0,sidemen are old now smh 😢,1
@HFSTitan321,2024-05-06T07:23:00Z,2024-05-06T07:23:00Z,0,Harry the Stormtroopers want their aim back!,0
@christophermangan6063,2024-05-06T07:22:49Z,2024-05-06T07:22:58Z,0,Ethan fs left the burner on or something and caused the smell,0
@thedarkknight3393,2024-05-06T07:22:32Z,2024-05-06T07:22:32Z,4,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=4030"">1:07:10</a><br>Simon&#39;s facial expression here was fairly interesting.",1
@Rbbbbie,2024-05-06T07:22:24Z,2024-05-06T07:22:24Z,2,"These are the type of videos we wanna see, it’s much more real",1
@PrapannaDhungel,2024-05-06T07:22:17Z,2024-05-06T07:22:17Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=4522"">1:15:22</a> that edit is horrible🤣",0
